Course Number,Course Name,Credit Count,Prerequisites,Color Group
DHYG,453W Research Methods in Dental Hygiene,3,N/A,N/A
DHYG,454 Oral Health Promotion Practice,3,DHYG 444,N/A
DHYG,455 Educational Practice in Dental Hygiene,3,DHYG 445,N/A
DHYG,456 Oral Medicine and Treatment Planning,2,N/A,N/A
DHYG,460 Restorative Functions Seminar,2,"DHYG 322, DHYG 326, DHYG 460, DHYG 461",N/A
DHYG,499 Individual Study,1-6,N/A,N/A
ECON,100 (3.00) An Introduction to the U.S. Economy,3,N/A,N/A
the,United States,3,N/A,Purple
ECON,201 Principles of Macroeconomics,3,N/A,N/A
ECON,202 Principles of Microeconomics,3,N/A,N/A
ECON,207 Business Statistics,4,MATH 112 or equivalent,N/A
ECON,301 Introduction to Mathematical Economics,3,"ECON 201, ECON 202, ECON 207, MATH 112 or equivalent",N/A
ECON,305 Money and Banking,3,ECON 201 and ECON 202,N/A
ECON,314W Current Economic Issues,3,N/A,N/A
ECON,320W Gender Issues and Economic Globalization,3,ECON 201 or ECON 202,Purple
ECON,355 Intermediate Microeconomics,3,"ECON 201, ECON 202 and ECON 301",N/A
ECON,356 Intermediate Macroeconomics,3,"ECON 201, ECON 202 and ECON 301",N/A
ECON,403 Labor Economics,3,ECON 201 and ECON 202,N/A
ECON,405 Central Banking,3,ECON 305,N/A
ECON,406 Economics of Unions,3,ECON 201 and ECON 202,N/A
ECON,411 Urban Economics,3,ECON 201 and ECON 202,N/A
ECON,412 Resource and Environmental Economics,3,ECON 201 and ECON 202,N/A
ECON,416 Sports Economics,3,ECON 202,N/A
ECON,420 International Economics,3,ECON 201 and ECON 202,N/A
ECON,429 Economic Education,3,N/A,N/A
ECON,440 Public Finance,3,ECON 201 and ECON 202,N/A
ECON,450 Economic Development,3,ECON 201 and ECON 202,N/A
ECON,462W Econometrics,4,N/A,N/A
ECON,463 Applied Econometrics of Financial Markets,3,ECON 207,N/A
ECON,472 Industrial Organization,3,"ECON 201, ECON 202 and ECON 207",N/A
ECON,480 Seminar in Economics,1-3,ECON 201 and ECON 202,N/A
ECON,481 Readings in Economics,1-3,N/A,N/A
ECON,491 In-Service,1-3,N/A,N/A
ECON,498 Internship,1-3,"ECON 207, ECON 355, ECON 356",N/A
ECON,499 Individual Study,1-3,ECON 201 and ECON 202,N/A
ED,101 Introduction to Critical Race Theory in Education,3,N/A,N/A
ED,210 Independent Study,1-10,N/A,N/A
ED,220 Field Study,1-10,N/A,N/A
ED,230 Individual Study,1-10,N/A,N/A
ED,240 Research,1-10,N/A,N/A
ED,250 Internship,1-10,N/A,N/A
ED,310 Independent Study,1-10,N/A,N/A
ED,320 Field Study,1-10,N/A,N/A
ED,330 Individual Study,1-10,N/A,N/A
ED,340 Research,1-10,N/A,N/A
ED,350 Internship,1-10,N/A,N/A
ED,400 Seminar,1-10,N/A,N/A
ED,420 Field Study,1-10,N/A,N/A
ED,430 Individual Study,1-10,N/A,N/A
ED,440 Research,1-10,N/A,N/A
ED,450 Internship,1-10,N/A,N/A
ED,490 Workshop,1-3,N/A,N/A
ED,499 Individual Study,1-4,N/A,N/A
KSP,106 Education & Culture in the United States,1,International Student,N/A
KSP,150 Exploring Careers in Education,3,N/A,Gold
KSP,200 Critical Issues in Public Education,3,N/A,Gold
KSP,202 Technology Integration in the Classroom,1,N/A,N/A
KSP,220W Human Relations in a Multicultural Society,3,N/A,Gold
KSP,222 Introduction to the Learner and Learning,2,N/A,N/A
KSP,235 Human Development,3,N/A,N/A
KSP,330 Planning and Instruction in the Classroom,3,N/A,N/A
KSP,334 Assessment & Evaluation,3,N/A,N/A
"Families,",and Community,3,N/A,N/A
Classrooms,,3,N/A,N/A
KSP,450 Human Relations in a Multicultural Society,3,N/A,N/A
KSP,464 Professional Seminar,1,N/A,N/A
KSP,476 K-12 Student Teaching,11,Admission to student teaching.,N/A
KSP,477 5-12 Student Teaching,11,admission to student teaching.,N/A
KSP,480 Seminar,1-3,N/A,N/A
KSP,482 (3-6) Enrichment Experience Secondary,3-6,N/A,N/A
KSP,489 Selected Topics,1-3,N/A,N/A
KSP,490 Workshop,1-6,N/A,N/A
KSP,491 In-Service,1-4,N/A,N/A
KSP,497 Internship,1-8,N/A,N/A
KSP,499 Individual Study,1-6,N/A,N/A
Computer,Engineers,3,MATH 112,N/A
Software,Development,3,N/A,N/A
EE,230 Circuit Analysis I,3,"PHYS 222 or concurrent, MATH 321 or concurrent",N/A
EE,231 Circuit Analysis II,3,"EE 230 and EE 240, MATH 321, PHYS 222",N/A
EE,234 Microprocessor Engineering I,3,"EE, 230, EE 231, EE 240",N/A
EE,244 Introduction to Digital Systems,2,N/A,N/A
EE,245 Robotics Programming and Algorithms,3,"EE 230, EE 240 and concurrently with EE 231 and EE 244",N/A
EE,281 Digital System Design with Testability,3,"EE 106, EE 107",N/A
EE,298 Topics,1-4,to be determined by course topic,N/A
EE,303 Introduction to Solid State Devices,3,"PHYS 222, and MATH 321",N/A
EE,332 Electronics I,3,EE 231,N/A
EE,333 Electronics II,3,EE 332,N/A
EE,334 Microprocessor Engineering II,3,EE 336,N/A
EE,341 Signals & Systems,3,Concurrent with EE 334,N/A
EE,350 Engineering Electromagnetics,3,"EE 231, MATH 223, MATH 321 and PHYS 222",N/A
EE,353 Communication Systems Engineering,3,"EE 341, MATH 223",N/A
EE,358 Control Systems,3,EE 341 and concurrent with EE 358,N/A
EE,390 Smart Sensor Systems,3,EE334 & EE344,N/A
EE,395 Computer Hardware and Organization,3,"EE 234, EE 235, EE 281",N/A
EE,398 CPT: Co-Operative Experience,0,EE 235. At least 60 credits earned; in good standing;,N/A
Prerequisites:,EE 235. At least 60 credits earned; in,good,N/A,N/A
EE,445 Mobile Robotics,3,EE 358,N/A
EE,450 Engineering Economics,3,Advanced standing in the program,N/A
EE,453 Advanced Communications Systems Engineering,3,EE 353 and EE 363,N/A
EE,463 Advanced Digital System Design,3,EE 244,N/A
EE,467W Principles of Engineering Design III,1-2,"EE 332, EE 337, EE 341, EE 358. Select One Course: EE 333,",N/A
EE,470 Wireless Networking,3,N/A,N/A
EE,471 Advanced Control Systems,3,EE 358 and EE 368,N/A
EE,472 Digital Signal Processing,3,EE 341,N/A
EE,473 Electrical Power Systems Analysis and Design,3,EE 231 or via permission from instructor,N/A
EE,474 Power Electronics,4,EE 333,N/A
EE,475 Integrated Circuit Engineering,3,EE 303 and EE 332,N/A
EE,"476 Antennas, Propagation, & Microwave Engineering",3,EE 350,N/A
EE,477W Principles of Engineering Design IV,1-2,EE 472,N/A
EE,479 Superconductive Devices,3,Concurrent with EE 484,N/A
EE,482 Electromechanics,3,EE 230,N/A
EE,483 Introduction to Smart Grid,3,EE333,N/A
EE,484 VLSI Design,3,EE 333,N/A
EE,485 ASIC Design,4,EE 484,N/A
EE,486 Signal and Power Integrity,3,EE 231. EE 341,N/A
EE,487 RF Systems Engineering,3,EE 353 and EE 363,N/A
EE,488 PLC Application in Modern Industrial Automation,4,N/A,N/A
EE,489 Real-time Embedded Systems,4,"EE 107, EE 334, EE 395",N/A
EE,490 Engineering Applications of AI and ML,3,"EE 341, EE 353",N/A
EE,491 In-Service,1-4,N/A,N/A
EE,497 Internship,1-6,N/A,N/A
EE,498 Topics,1-4,to be determined by course topic,N/A
EE,499 (1-6) Individual Study,1-6,N/A,N/A
EET,112 Elementary Electricity and Electronics,3,N/A,N/A
EET,113 DC Circuits,3,MATH 112 or MATH 115,N/A
EET,114 AC Circuits,3,MATH 113 or MATH 115 may be taken concurrently.,N/A
EET,115 Understanding Computers,3,N/A,N/A
EET,"116 Communications-Past, Present & Future",3,N/A,N/A
EET,117 Introduction to Digital Electronics,3,N/A,N/A
EET,"118 Electricity - Generation, Usage & Green",Alternatives3,N/A,Purple
EET,125 Perspective on Technology,3,N/A,N/A
EET,141 Integrated Computer Technology I,4,N/A,N/A
EET,142 Integrated Computer Technology II,4,EET 141,N/A
EET,143 Integrated Computer Technology III,4,"EE 107, EET 142",N/A
EET,221 Electronic CAD,3,EET 113,N/A
EET,222 Electronics I,4,EET 113,N/A
EET,223 Electronics II,4,"MATH 121, PHYS 211, EET 222",N/A
EET,254 Microprocessors I,4,EET 113,N/A
EET,298 Topics,1-4,to be determined by course topic,N/A
EET,310 Programming Tools,4,MATH 180,N/A
EET,315 Programmable Instrumentation,3,EE 234 and EE 235 OR EET 254,N/A
EET,340 Programmable Hardware Technology,4,EE 234 and EE 235 or EET 254,N/A
EET,341 Electronic Shop Practices,2,EET 221,N/A
EET,355 Electrical Power Systems,4,"EET 114, MATH 127, PHYS 212",N/A
EET,384 Microprocessors II,4,N/A,N/A
EET,393 Practicum,1-4,Permission required.,N/A
EET,398 CPT: Co-Operative Experience,0,EET 223. At least 60 credits earned; in good standing;,N/A
Prerequisites:,EET 223. At least 60 credits earned; in,good,N/A,N/A
EET,430 Computer Networking I,4,"MATH 180, EET 384",N/A
EET,431 Computer Networking II,4,EET 430,N/A
EET,441 Embedded Systems,4,"MATH 180, EET 384",N/A
EET,452 Operational Amplifier Applications,3,"MATH 127, EET 223",N/A
EET,455 Power Electronics,3,EET 222,N/A
EET,456 Analog Communications,4,"25 hours of EET courses, or consent",N/A
EET,461 Industrial Automation I,4,"EET 223, EET 384",N/A
EET,462 Industrial Automation II,4,EET 461,N/A
EET,486 Digital Communications,3,"STAT 154, EET 456",N/A
EET,487 RF Systems Technology,3,"PHYS 212, EET 223",N/A
EET,491 In-Service,1-4,N/A,N/A
EET,492 Integrated Circuit Technology,4,EET 223,N/A
EET,497 Internship,1-6,N/A,N/A
EET,credits or written permission from,program,N/A,N/A
EET,498 Topics,1-4,to be determined by course topic,N/A
EET,499 Individual Study,1-4,N/A,N/A
ELE,215 Introduction to Education and Instruction,4,N/A,N/A
ELE,222W Human Relations in a Multicultural Society,4,N/A,Gold
ELE,240 Research,1-4,N/A,N/A
ELE,310 Philosophy & Practices in the Middle School,3,N/A,N/A
ELE,402 Introduction to Teaching Multilingual Children,3,N/A,N/A
Experience,,4,Admission to Professional Education and the Elementary,N/A
Grades,,4,Admission into Professional Education and the Elementary,N/A
Elementary,School,4,Admission into Professional Education and the Elementary,N/A
ELE,413 Understanding the Needs of Individual Students,4,Admission into Professional Education and the Elementary,N/A
Elem,Curriculum,4,Admission into Professional Education and the Elementary,N/A
Elementary,Classroom,4,Admission into Professional Education and the Elementary,N/A
Classroom,,4,Admission into Professional Education and the Elementary,N/A
ELE,428 Teaching Reading and Writing in the Content,Areas3,N/A,N/A
Curriculum,,4,N/A,N/A
Development,,4,N/A,N/A
ELE,436 Engineering for Elementary Teachers,2,N/A,N/A
ELE,440 Student Teaching,12,Admission into Professional Education and the Elementary,N/A
ELE,446 Educational Technology-STEM,2,N/A,N/A
ELE,451 Middle level practicum,1-2,N/A,N/A
Elem,Teachers,2,N/A,N/A
ELE,470 Field Experience in STEM,4,N/A,N/A
ELE,494 Student Teaching Middle School,4,N/A,N/A
ELE,496 Internship,3-6,N/A,N/A
ELE,499 Individual Study,1-4,N/A,N/A
ENG,100 Academic Reading and Writing,4,N/A,N/A
ENG,101 Foundations of Writing & Rhetoric,4,N/A,N/A
ENG,"105 Race, Rhetoric, and Representation",4,N/A,Purple
ENG,110 Introduction to Literature,4,N/A,N/A
ENG,112W Why Literature Matters,4,ENG 101,N/A
ENG,125 International Children’s Literature,4,N/A,Purple
ENG,146 Introduction to Shakespeare,4,N/A,N/A
ENG,201W Writing Technologies,4,ENG 101,N/A
ENG,211W Literature and Human Diversity,4,ENG 101,Purple
ENG,212W World Literature,4,ENG 101,N/A
ENG,213W Literature and Ethics,4,ENG 101,N/A
ENG,214 Environmental Humanities,4,N/A,Purple
ENG,215 Topics in Literature,2-4,N/A,N/A
ENG,271W Technical Communication,4,ENG 101,N/A
ENG,272W Business Communication,4,N/A,N/A
ENG,273W Agricultural Communication,4,N/A,N/A
ENG,275W Introduction to Literary Studies,4,ENG 101,N/A
ENG,285 Practical Grammar,2,N/A,N/A
ENG,301W Advanced Writing,4,ENG 101 and permission of instructor,N/A
ENG,316 Topics in Literature,1-4,N/A,N/A
ENG,317 Literature & the Environment,4,N/A,N/A
ENG,318 Multicultural Literature,2-4,N/A,Purple
ENG,319 Animals and Literature,4,N/A,Purple
ENG,322 Topics in British Literature,4,N/A,N/A
ENG,323 Topics in US Literature,4,N/A,N/A
ENG,325 Children’s Literature,3,N/A,N/A
ENG,"361 Teaching English: Literature, Grades 5-12",4,N/A,N/A
ENG,"362 Teaching English: Writing, Grades 5-12",4,N/A,N/A
ENG,381 Introduction to English Linguistics,4,N/A,N/A
ENG,385 Introduction to Sociolinguistics,4,N/A,N/A
ENG,401 (4.00) Topics in Writing Studies,4,N/A,N/A
ENG,402W Gender in Literature,4,N/A,Purple
ENG,403W Selected Authors,4,N/A,N/A
ENG,407 Shakespeare,4,N/A,N/A
ENG,410 21st Century Literature,1-4,ENG 275W,N/A
ENG,412W Arab American Literature,4,N/A,Purple
ENG,425 Topics in Children’s Literature,2-4,N/A,N/A
ENG,426 Selected Periods,2-4,N/A,N/A
ENG,430 Independent Reading,1-4,Consent,N/A
ENG,433W Selected Studies in World Literature,4,N/A,Purple
ENG,435 The World Novel,2-4,N/A,N/A
ENG,436W Native American Literature,4,N/A,Purple
ENG,437W Latina/o Literature,2-4,N/A,N/A
ENG,438W African American Literature,4,N/A,Purple
ENG,441 Literary Theory and Criticism,4,6 semester credits in literature,N/A
Prerequisites:,6 semester credits,in,N/A,N/A
ENG,455 Advanced Writing Workshop,4,"ENG 201W, ENG 301W",N/A
ENG,461 World Literature for Children and Young,Adults2-4,N/A,N/A
ENG,463 Adolescent Literature,3,N/A,N/A
ENG,464 Teaching Literature in the Middle School,3,N/A,N/A
ENG,466 Usability,4,ENG 271W or ENG 272W,N/A
ENG,467 International Technical Communication,1-4,N/A,N/A
ENG,469 Project Management in Technical,Communication4,ENG 271W,N/A
ENG,470 Independent Writing,1-4,Consent,N/A
ENG,471 Visual Technical Communication,4,N/A,N/A
ENG,472 Topics in Technical Communication,1-4,N/A,N/A
ENG,473 Desktop Publishing,4,N/A,N/A
ENG,474W Research and Writing Technical Reports,4,ENG 271W or ENG 272W,N/A
ENG,475 Editing Technical Publications,4,N/A,N/A
Procedures,,4,N/A,N/A
ENG,478 Technical and Scientific Literature,4,N/A,N/A
ENG,479 Rhetorical Theory Applied to Technical,Documents4,N/A,N/A
ENG,480 Proposals,4,N/A,N/A
ENG,481 History of the English Language,4,N/A,N/A
Learners,,4,N/A,N/A
ENG,483 Writing About Health and Medicine,4,N/A,N/A
Learning,,4,N/A,N/A
ENG,487 Teaching Reading and Writing to English,Learners4,N/A,N/A
ENG,492 Selected Topics,2-4,N/A,N/A
ENG,494 English Workshop,1-6,N/A,N/A
ENG,496 Senior Seminar in English Studies,4,N/A,N/A
ENG,498 Internship,1-6,N/A,N/A
ENG,499 Individual Study,1-4,Consent,N/A
ENVR,101 Perspectives in Environmental Science,4,N/A,N/A
ENVR,440 Environmental Regulations,3,N/A,N/A
ENVR,450 Environmental Pollution & Control,3,1 year CHEM,N/A
ENVR,460 Analysis of Pollutants,4,N/A,N/A
ENVR,470 Environmental Assessment,3,ENVR 440,N/A
ENVR,480 Senior Research,1-6,N/A,N/A
ENVR,498 Internship,1-6,N/A,N/A
Only,three credits can be counted toward major. Experience,in,N/A,N/A
ENVR,499 Individual Study,1-6,N/A,N/A
ETHN,100 American Racial Minorities,3,N/A,Purple
ETHN,101 Introduction to Multicultural & Ethnic Studies,3,N/A,Purple
ETHN,150 Multi-Cultural/Ethnic Experience,3,N/A,Gold
ETHN,200 Interracial/Interethnic Dating/Marriage,3,N/A,N/A
ETHN,201W Perspectives on African Americans,3,N/A,Purple
ETHN,203W Perspectives on Asian Americans,3,N/A,Purple
ETHN,204W Perspectives on Latinos/Hispanics,3,N/A,Purple
ETHN,220W Civil Rights in the U.S.,3,N/A,N/A
ETHN,295 Selected Topics,1-4,N/A,N/A
ETHN,296 Workshop,1-3,N/A,N/A
ETHN,299 Individual Study,1-3,N/A,N/A
addressed,in regular courses are given priority. Maximum,three,Two other ETHN courses.,N/A
ETHN,310 Environmental Racism,3,N/A,N/A
ETHN,330 Immigration and Ethnicity,3,N/A,N/A
States,,3,N/A,N/A
ETHN,400 Cultural Pluralism,3,N/A,N/A
ETHN,401 Applied Cultural Research,3,"ANTH 101, ANTH 230 or consent; ETHN 100, ETHN 101 or",Gold
ETHN,402W Ethnic Research Methods/Skills,3,"ETHN 100 or ETHN 101 or ETHN 150, or Consent",Gold
ETHN,405 Perspectives on New Immigrants,3,N/A,N/A
ETHN,410 Foundations of Oppression,3,ETHN 100 or ATHN 400,Purple
ETHN,420 African American Studies,3,ETHN 110 or ETHN 400 or consent,N/A
ETHN,440 Asian American Studies,3,"ETHN 400, or consent",N/A
ETHN,450 Latino/Hispanic Studies,3,"ETHN 400, or consent",N/A
ETHN,460 Urban Minority Problems,3,N/A,Purple
ETHN,470 Women of Color,3,"ETHN 400, or consent",Purple
ETHN,482 African American Civil Rights Movement,3,N/A,N/A
ETHN,486 Racial and Ethnic Politics,3,N/A,Purple
ETHN,490 Racial/Ethnic Families in the U.S.,3,"ETHN 400, or consent",N/A
ETHN,495 Selected Topics,3,ETHN major,N/A
ETHN,496 Workshop,1-3,N/A,N/A
ETHN,497 Internship,1-10,ETHN major or minor,N/A
ETHN,498 College Teaching Internship,1-6,N/A,N/A
ETHN,499 Individual Study,1-3,N/A,N/A
Advanced,independent study and research. Maximum of,three,2 ETHN courses at 300/400 level,N/A
EXED,202 Introduction to Experiential Education,3,N/A,N/A
EXED,490 Workshop,1-3,N/A,N/A
EXED,499 Individual Study,1-3,N/A,N/A
FCS,100 Personal & Family Living,3,N/A,N/A
FCS,101 Introduction to Family Consumer Science,3,N/A,N/A
FCS,120 Clothing and People,3,N/A,Purple
FCS,140 Introduction to Nutrition,3,N/A,N/A
FCS,150 Cooking and Culture,3,N/A,N/A
FCS,202 Introduction to Child Life Specialist,3,N/A,N/A
FCS,203 End of Life Care,3,N/A,N/A
FCS,242 Nutrition for Healthcare Professionals,3,Select One Course: CHEM 106 or CHEM 111,N/A
FCS,"260 Child Health, Safety, and Nutrition",3,N/A,N/A
FCS,270 Family Housing,3,N/A,N/A
FCS,275 Consumers in the Economy,3,N/A,N/A
FCS,280 Food Systems and Policy,3,N/A,N/A
FCS,284 Career and Technical Education,3,N/A,N/A
FCS,301 Lifespan Development,3,N/A,N/A
FCS,303 Working With Families,3,N/A,N/A
FCS,331 Clothing Construction and Textiles,3,N/A,N/A
FCS,340 Food Science,4,FCS 150,N/A
FCS,360 Romantic Relationships,3,N/A,N/A
FCS,375 Foodservice Management Principles,3,N/A,N/A
FCS,376 Quantity Food Production,4,"FCS 340, FCS 375",N/A
FCS,380 Nutrition Focused Assessment,3,FCS 242,N/A
FCS,400 Culturally Diverse Family Systems,3,N/A,Purple
FCS,401 Family Life Development,3,N/A,N/A
FCS,402 Play and Child Development,3,N/A,N/A
FCS,403 Parents and Peers and Adolescent Development,3,N/A,N/A
FCS,414W Family Policy and Ethics,3,N/A,Purple
FCS,439 Nutrition for Physical Activity and Sport,3,FCS 140 or FCS 242,N/A
FCS,440 Advanced Human Nutrition,3,"CHEM 111, FCS 242",N/A
FCS,460 Foundations of Medical Nutrition Therapy,3,"HLTH 321, FCS 380, FCS 440",N/A
FCS,462 Advanced Medical Nutrition Therapy,3,FCS 460 or FCS 560,N/A
FCS,463 Nutrient Metabolism and Genetics,2,FCS 460 or FCS 560,N/A
FCS,473 Consumer Protection,3,N/A,N/A
FCS,474 Community Resources and Family Support,3,N/A,N/A
FCS,476 Nutrition Across the Lifecycle,3,FCS 242,N/A
FCS,478 Family Finance,3,N/A,N/A
FCS,479 FCS Research,1-6,N/A,N/A
FCS,480W Applied Food Science,3,"FCS 340, ServSafe Certified",N/A
FCS,482 Family Life Education,3,N/A,N/A
Science,,3,N/A,N/A
FCS,484 Program Development in Family Consumer,Science3,N/A,N/A
FCS,488 Parenting Education,3,N/A,N/A
FCS,493 Supervised Experiential Learning,1-6,N/A,N/A
FCS,494 Family Life Education Practicum,1-3,N/A,N/A
FCS,496 Selected Topics: CDFS,2-3,N/A,N/A
FCS,497 Internship,1-6,Consent,N/A
FCS,499 Individual Study,1-6,N/A,N/A
FILM,110 Film Appreciation,4,N/A,N/A
FILM,114 Introduction to Film,4,N/A,N/A
FILM,210W Film Genres,4,N/A,N/A
FILM,214 Topics in Film Studies,4,N/A,N/A
FILM,216W Writing About Film,4,N/A,N/A
FILM,217 Introduction to Film Production,4,N/A,N/A
FILM,275 Independent Cinema,4,N/A,N/A
FILM,317 Advanced Film Production,4,FILM 217 or permission of instructor,N/A
FILM,334W International Cinema,4,N/A,N/A
FILM,342 Film Performance Analysis,4,N/A,N/A
FILM,402 Film History I (1895-1960),4,N/A,N/A
FILM,412 Film History II (1961-Present),4,N/A,N/A
FILM,416 Film Theory and Criticism,4,FILM 402 or FILM 412,N/A
FILM,472 Film Authorship,4,N/A,N/A
FILM,493 Advanced Topics in Film Studies,1-4,N/A,N/A
FILM,498 Internship,1-6,Consent of instructor,N/A
FILM,499 Individual Study,1-4,Consent of instructor,N/A
FINA,100 Personal Financial Management,3,N/A,N/A
FINA,362 Business Finance,3,ACCT 200,N/A
FINA,372 Special Topics in Finance,3,N/A,N/A
FINA,375 Business Analytics,3,"ECON 207, STAT 154",N/A
FINA,398 CPT: Co-Operative Experience,0,Permission of the Chairperson of the department; co-op,N/A
FINA,400 Financial Analysis Using Excel,3,FINA 362,N/A
FINA,458 Estate Planning,3,FINA 100 or FINA 362,N/A
FINA,459 Personal Financial Planning,3,"ACT 330, FINA 458, FINA 460, FINA 470. Select FINA 100 or",N/A
FINA,460 Investments,3,FINA 362,N/A
FINA,461 Advanced Corporate Finance,3,FINA 362,N/A
FINA,462 Strategic Financial Management,3,FINA 362,N/A
FINA,463 Equity Valuation,3,FINA 362 and FINA 460,N/A
FINA,464 Financial Institutions and Markets,3,FINA 362,N/A
FINA,466 Retirement Planning,3,FINA 100 or FINA 362,N/A
FINA,467 Insurance and Risk Management,3,N/A,N/A
FINA,470 Personal Insurance,3,N/A,N/A
FINA,475 Business Analytics II,3,FINA 375,N/A
FINA,477 Real Estate,3,FINA 100 or FINA 362,N/A
FINA,480 Options and Futures,3,FINA 362,N/A
FINA,482 Risk Management for Financial Institutions,3,FINA 362,N/A
FINA,490 Debt Markets,3,FINA 362,N/A
FINA,492 Study Tour,1-3,Permission Required,N/A
FINA,493 Maverick Fund,3,FINA 362.,N/A
FINA,497 Internship,1-9,Permission Required,N/A
FINA,498 Internship,3,Permission Required,N/A
FINA,499 Individual Study,1-3,Permission Required,N/A
FYEX,100 First Year Seminar,1,N/A,N/A
FREN,101 Elementary French I,5,N/A,N/A
FREN,102 Elementary French II,5,FREN 101 or equivalent,N/A
FREN,201 Intermediate French I,4,One year university French or equivalent,N/A
FREN,202 Intermediate French II,4,FREN 201 or equivalent,N/A
FREN,214 Paris et L’lle de France,1-3,"FREN 101, FREN 102, or equivalent",N/A
FREN,216 Conversation,1-4,"FREN 101, FREN 102, or equivalent",N/A
FREN,217 Modern France,1-3,"FREN 101, FREN 102, or equivalent",N/A
FREN,261 Conversation & Pronunciation,1-3,"FREN 201, FREN 202, or equivalent",N/A
FREN,280W Parallel Worlds: Exploring Cultures &,Symbols4,N/A,Purple
FREN,293 Supervised Study in French-Speaking,Countries1-6,"FREN 101, FREN 102, or equivalent",N/A
FREN,299 Individual Study,1-4,N/A,N/A
FREN,301 Third Year Vocabulary Review,3,"FREN 201, FREN 202, or equivalent",N/A
FREN,302W Composition,2-4,"FREN 201, FREN 202, or equivalent",N/A
FREN,304 Third Year Grammar Review,3,"FREN 201, FREN 202, or equivalent",N/A
FREN,305 France Today,1-4,"FREN 201, FREN 202, or equivalent",N/A
FREN,314 Paris et L’lle de France,1-3,"FREN 201, FREN 202, or equivalent",N/A
FREN,315 Composition,1-3,"FREN 201, FREN 202, or equivalent",N/A
FREN,316 Conversation,1-4,"FREN 201, FREN 202, or equivalent",N/A
FREN,317 Modern France,1-3,"FREN 201, FREN 202, or equivalent",N/A
FREN,318 Introduction to Business French,1-4,"FREN 201, FREN 202, or equivalent",N/A
FREN,322 Listening Comprehension and Pronunciation,1-3,"FREN 201, FREN 202, or equivalent",N/A
FREN,323 French Phonetics & Applied Linguistics,2-4,"FREN 201, FREN 202, or equivalent",N/A
FREN,350 Introduction to French Literature,3,"FREN 201, FREN 202, or equivalent",N/A
FREN,366 Oral Communication,1-6,"FREN 201, FREN 202, or equivalent",N/A
FREN,393 Supervised Study in French-Speaking,Countries1-6,"FREN 201, FREN 202, or equivalent",N/A
FREN,402 French Civilization,3-4,"FREN 201, FREN 202, or equivalent",N/A
FREN,404 French Syntax,2-4,"FREN 201, FREN 202, or equivalent",N/A
FREN,405 Business French I,2-4,"FREN 201, FREN 202, or equivalent",N/A
FREN,406 Business French II,2-4,"FREN 201, FREN 202, or equivalent",N/A
FREN,414 Paris et L’lle de France,1-3,"FREN 201, FREN 202, or equivalent",N/A
FREN,416 Conversation,1-4,"FREN 201, FREN 202, or equivalent",N/A
FREN,417 Modern France,1-3,"FREN 201, FREN 202, or equivalent",N/A
FREN,420 French Seminar,1-4,"FREN 201, FREN 202, or equivalent",N/A
FREN,432 French Literature I,1-4,"FREN 201, FREN 202, or equivalent",N/A
FREN,442 French Literature II,1-4,"FREN 201, FREN 202, or equivalent",N/A
FREN,452 French Literature III,1-4,"FREN 201, FREN 202, or equivalent",N/A
FREN,492 (1-4) Individual Study,1-4,"FREN 201, FREN 202, or equivalent",N/A
FREN,494 Supervised French Study,1-6,"FREN 201, FREN 202, or equivalent",N/A
FREN,497 Internship,1-6,"FREN 201, FREN 202, or equivalent",N/A
FREN,499 Individual Study,1-4,"FREN 201, FREN 202, or equivalent",N/A
GWS,110 Introduction to Gender,4,N/A,Purple
GWS,110W Introduction to Gender,4,N/A,Purple
GWS,120 Violence and Gender,4,N/A,Purple
GWS,120W Violence and Gender,4,N/A,Purple
GWS,220 Sex and Gender Worldwide,4,N/A,Purple
GWS,220W Sex and Gender Worldwide,4,N/A,Purple
GWS,"222 Gender, Law, & Justice",4,N/A,N/A
GWS,225 Queer America,4,N/A,Gold
GWS,225W Queer America,4,N/A,Gold
GWS,"230 Gender, Race, and Popular Culture",4,N/A,N/A
GWS,"250 Health, Wealth, and Power",4,N/A,Purple
GWS,260 Selected Topics,1-4,N/A,N/A
GWS,277 Individual Study,1-6,Women’s Studies major/minor,N/A
GWS,290 Workshop,1-4,N/A,N/A
GWS,310 Feminist Thought,4,N/A,N/A
GWS,330 Feminist Activism and Social Justice,4,N/A,N/A
GWS,340 Undergraduate Seminar,4,GWS 110 or GWS 220 or consent,N/A
GWS,411 Sexual Assault Victim Advocacy,4,N/A,N/A
GWS,420 Identity Work in Women’s Reentry Experiences,4,N/A,Gold
GWS,440 Cultivating Inclusive Classrooms,4,N/A,N/A
GWS,455 Sexuality & Queer Identities,4,N/A,N/A
GWS,460 Selected Topics,1-4,N/A,N/A
GWS,477 Individual Study,1-6,Must be department major/minor,N/A
GWS,490 Workshop,1-4,N/A,N/A
GWS,497 Internship: Teaching,1-6,GWS 110 or GWS 220 and consent.,N/A
GWS,498 Internship: Community,1-6,N/A,N/A
GEOG,100 Elements of Geography,3,N/A,Purple
GEOG,101 Introductory Physical Geography,4,N/A,N/A
GEOG,102 World Regional Geography,3,N/A,Purple
GEOG,103 Introductory Cultural Geography,3,N/A,Purple
GEOG,105 Introduction to Geospatial Technologies,3,N/A,N/A
GEOG,205 Precision Agriculture,3,N/A,N/A
GEOG,210W Landscapes and Places,3,N/A,N/A
GEOG,217 Weather,4,N/A,N/A
